reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-09,wk inc rsv hosp,1,2026-05-16,Toronto,quantile,0.975,27
2026-05-09,wk inc rsv hosp,2,2026-05-23,Toronto,quantile,0.025,5
2026-05-09,wk inc rsv hosp,2,2026-05-23,Toronto,quantile,0.1,9
2026-05-09,wk inc rsv hosp,2,2026-05-23,Toronto,quantile,0.25,12
2026-05-09,wk inc rsv hosp,2,2026-05-23,Toronto,quantile,0.5,15
2026-05-09,wk inc rsv hosp,2,2026-05-23,Toronto,quantile,0.75,18
2026-05-09,wk inc rsv hosp,2,2026-05-23,Toronto,quantile,0.9,22
2026-05-09,wk inc rsv hosp,2,2026-05-23,Toronto,quantile,0.975,27
2026-05-09,wk inc rsv hosp,3,2026-05-30,Toronto,quantile,0.025,3
2026-05-09,wk inc rsv hosp,3,2026-05-30,Toronto,quantile,0.1,7
2026-05-09,wk inc rsv hosp,3,2026-05-30,Toronto,quantile,0.25,10
2026-05-09,wk inc rsv hosp,3,2026-05-30,Toronto,quantile,0.5,12
2026-05-09,wk inc rsv hosp,3,2026-05-30,Toronto,quantile,0.75,16
2026-05-09,wk inc rsv hosp,3,2026-05-30,Toronto,quantile,0.9,19
2026-05-09,wk inc rsv hosp,3,2026-05-30,Toronto,quantile,0.975,26
2026-05-09,wk inc rsv hosp,-1,2026-05-02,West,quantile,0.025,9
2026-05-09,wk inc rsv hosp,-1,2026-05-02,West,quantile,0.1,12
2026-05-09,wk inc rsv hosp,-1,2026-05-02,West,quantile,0.25,15
2026-05-09,wk inc rsv hosp,-1,2026-05-02,West,quantile,0.5,19
2026-05-09,wk inc rsv hosp,-1,2026-05-02,West,quantile,0.75,23
2026-05-09,wk inc rsv hosp,-1,2026-05-02,West,quantile,0.9,26
2026-05-09,wk inc rsv hosp,-1,2026-05-02,West,quantile,0.975,29
2026-05-09,wk inc rsv hosp,0,2026-05-09,West,quantile,0.025,6
2026-05-09,wk inc rsv hosp,0,2026-05-09,West,quantile,0.1,10
2026-05-09,wk inc rsv hosp,0,2026-05-09,West,quantile,0.25,13
2026-05-09,wk inc rsv hosp,0,2026-05-09,West,quantile,0.5,16
2026-05-09,wk inc rsv hosp,0,2026-05-09,West,quantile,0.75,19
2026-05-09,wk inc rsv hosp,0,2026-05-09,West,quantile,0.9,21
2026-05-09,wk inc rsv hosp,0,2026-05-09,West,quantile,0.975,25
2026-05-09,wk inc rsv hosp,1,2026-05-16,West,quantile,0.025,7
2026-05-09,wk inc rsv hosp,1,2026-05-16,West,quantile,0.1,9
2026-05-09,wk inc rsv hosp,1,2026-05-16,West,quantile,0.25,12
2026-05-09,wk inc rsv hosp,1,2026-05-16,West,quantile,0.5,15
2026-05-09,wk inc rsv hosp,1,2026-05-16,West,quantile,0.75,16
2026-05-09,wk inc rsv hosp,1,2026-05-16,West,quantile,0.9,19
2026-05-09,wk inc rsv hosp,1,2026-05-16,West,quantile,0.975,22
2026-05-09,wk inc rsv hosp,2,2026-05-23,West,quantile,0.025,4
2026-05-09,wk inc rsv hosp,2,2026-05-23,West,quantile,0.1,8
2026-05-09,wk inc rsv hosp,2,2026-05-23,West,quantile,0.25,10
2026-05-09,wk inc rsv hosp,2,2026-05-23,West,quantile,0.5,13
2026-05-09,wk inc rsv hosp,2,2026-05-23,West,quantile,0.75,15
2026-05-09,wk inc rsv hosp,2,2026-05-23,West,quantile,0.9,18
2026-05-09,wk inc rsv hosp,2,2026-05-23,West,quantile,0.975,22
2026-05-09,wk inc rsv hosp,3,2026-05-30,West,quantile,0.025,3
2026-05-09,wk inc rsv hosp,3,2026-05-30,West,quantile,0.1,6
2026-05-09,wk inc rsv hosp,3,2026-05-30,West,quantile,0.25,7
2026-05-09,wk inc rsv hosp,3,2026-05-30,West,quantile,0.5,10
2026-05-09,wk inc rsv hosp,3,2026-05-30,West,quantile,0.75,13
2026-05-09,wk inc rsv hosp,3,2026-05-30,West,quantile,0.9,16
2026-05-09,wk inc rsv hosp,3,2026-05-30,West,quantile,0.975,19
