"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"North West",2026-04-11,"0.1",3,2026-04-11,"wk inc rsv hosp",0,"quantile"
"North West",2026-04-11,"0.25",3,2026-04-11,"wk inc rsv hosp",0,"quantile"
"North West",2026-04-11,"0.5",4,2026-04-11,"wk inc rsv hosp",0,"quantile"
"North West",2026-04-11,"0.75",4,2026-04-11,"wk inc rsv hosp",0,"quantile"
"North West",2026-04-11,"0.9",4,2026-04-11,"wk inc rsv hosp",0,"quantile"
"North West",2026-04-11,"0.975",4,2026-04-11,"wk inc rsv hosp",0,"quantile"
"Ontario",2026-04-11,"0.025",102,2026-04-11,"wk inc rsv hosp",0,"quantile"
"Ontario",2026-04-11,"0.1",102,2026-04-11,"wk inc rsv hosp",0,"quantile"
"Ontario",2026-04-11,"0.25",102,2026-04-11,"wk inc rsv hosp",0,"quantile"
"Ontario",2026-04-11,"0.5",102,2026-04-11,"wk inc rsv hosp",0,"quantile"
"Ontario",2026-04-11,"0.75",103,2026-04-11,"wk inc rsv hosp",0,"quantile"
"Ontario",2026-04-11,"0.9",103,2026-04-11,"wk inc rsv hosp",0,"quantile"
"Ontario",2026-04-11,"0.975",103,2026-04-11,"wk inc rsv hosp",0,"quantile"
"Toronto",2026-04-11,"0.025",31,2026-04-11,"wk inc rsv hosp",0,"quantile"
"Toronto",2026-04-11,"0.1",31,2026-04-11,"wk inc rsv hosp",0,"quantile"
"Toronto",2026-04-11,"0.25",31,2026-04-11,"wk inc rsv hosp",0,"quantile"
"Toronto",2026-04-11,"0.5",31,2026-04-11,"wk inc rsv hosp",0,"quantile"
"Toronto",2026-04-11,"0.75",32,2026-04-11,"wk inc rsv hosp",0,"quantile"
"Toronto",2026-04-11,"0.9",32,2026-04-11,"wk inc rsv hosp",0,"quantile"
"Toronto",2026-04-11,"0.975",32,2026-04-11,"wk inc rsv hosp",0,"quantile"
"West",2026-04-11,"0.025",28,2026-04-11,"wk inc rsv hosp",0,"quantile"
"West",2026-04-11,"0.1",28,2026-04-11,"wk inc rsv hosp",0,"quantile"
"West",2026-04-11,"0.25",28,2026-04-11,"wk inc rsv hosp",0,"quantile"
"West",2026-04-11,"0.5",28,2026-04-11,"wk inc rsv hosp",0,"quantile"
"West",2026-04-11,"0.75",29,2026-04-11,"wk inc rsv hosp",0,"quantile"
"West",2026-04-11,"0.9",29,2026-04-11,"wk inc rsv hosp",0,"quantile"
"West",2026-04-11,"0.975",29,2026-04-11,"wk inc rsv hosp",0,"quantile"
"Central",2026-04-18,"0.025",0,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Central",2026-04-18,"0.1",10,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Central",2026-04-18,"0.25",14,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Central",2026-04-18,"0.5",16,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Central",2026-04-18,"0.75",18,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Central",2026-04-18,"0.9",22,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Central",2026-04-18,"0.975",32,2026-04-11,"wk inc rsv hosp",1,"quantile"
"East",2026-04-18,"0.025",0,2026-04-11,"wk inc rsv hosp",1,"quantile"
"East",2026-04-18,"0.1",10,2026-04-11,"wk inc rsv hosp",1,"quantile"
"East",2026-04-18,"0.25",13,2026-04-11,"wk inc rsv hosp",1,"quantile"
"East",2026-04-18,"0.5",15,2026-04-11,"wk inc rsv hosp",1,"quantile"
"East",2026-04-18,"0.75",17,2026-04-11,"wk inc rsv hosp",1,"quantile"
"East",2026-04-18,"0.9",21,2026-04-11,"wk inc rsv hosp",1,"quantile"
"East",2026-04-18,"0.975",31,2026-04-11,"wk inc rsv hosp",1,"quantile"
"North East",2026-04-18,"0.025",0,2026-04-11,"wk inc rsv hosp",1,"quantile"
"North East",2026-04-18,"0.1",0,2026-04-11,"wk inc rsv hosp",1,"quantile"
"North East",2026-04-18,"0.25",0,2026-04-11,"wk inc rsv hosp",1,"quantile"
"North East",2026-04-18,"0.5",2,2026-04-11,"wk inc rsv hosp",1,"quantile"
"North East",2026-04-18,"0.75",4,2026-04-11,"wk inc rsv hosp",1,"quantile"
"North East",2026-04-18,"0.9",7,2026-04-11,"wk inc rsv hosp",1,"quantile"
"North East",2026-04-18,"0.975",18,2026-04-11,"wk inc rsv hosp",1,"quantile"
"North West",2026-04-18,"0.025",0,2026-04-11,"wk inc rsv hosp",1,"quantile"
"North West",2026-04-18,"0.1",0,2026-04-11,"wk inc rsv hosp",1,"quantile"
"North West",2026-04-18,"0.25",3,2026-04-11,"wk inc rsv hosp",1,"quantile"
"North West",2026-04-18,"0.5",5,2026-04-11,"wk inc rsv hosp",1,"quantile"
"North West",2026-04-18,"0.75",8,2026-04-11,"wk inc rsv hosp",1,"quantile"
"North West",2026-04-18,"0.9",11,2026-04-11,"wk inc rsv hosp",1,"quantile"
"North West",2026-04-18,"0.975",22,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Ontario",2026-04-18,"0.025",71,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Ontario",2026-04-18,"0.1",81,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Ontario",2026-04-18,"0.25",84,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Ontario",2026-04-18,"0.5",87,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Ontario",2026-04-18,"0.75",89,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Ontario",2026-04-18,"0.9",92,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Ontario",2026-04-18,"0.975",103,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Toronto",2026-04-18,"0.025",11,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Toronto",2026-04-18,"0.1",21,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Toronto",2026-04-18,"0.25",24,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Toronto",2026-04-18,"0.5",27,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Toronto",2026-04-18,"0.75",29,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Toronto",2026-04-18,"0.9",32,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Toronto",2026-04-18,"0.975",43,2026-04-11,"wk inc rsv hosp",1,"quantile"
"West",2026-04-18,"0.025",9,2026-04-11,"wk inc rsv hosp",1,"quantile"
"West",2026-04-18,"0.1",20,2026-04-11,"wk inc rsv hosp",1,"quantile"
"West",2026-04-18,"0.25",23,2026-04-11,"wk inc rsv hosp",1,"quantile"
"West",2026-04-18,"0.5",25,2026-04-11,"wk inc rsv hosp",1,"quantile"
"West",2026-04-18,"0.75",27,2026-04-11,"wk inc rsv hosp",1,"quantile"
"West",2026-04-18,"0.9",31,2026-04-11,"wk inc rsv hosp",1,"quantile"
"West",2026-04-18,"0.975",41,2026-04-11,"wk inc rsv hosp",1,"quantile"
"Central",2026-04-25,"0.025",0,2026-04-11,"wk inc rsv hosp",2,"quantile"
"Central",2026-04-25,"0.1",7,2026-04-11,"wk inc rsv hosp",2,"quantile"
"Central",2026-04-25,"0.25",11,2026-04-11,"wk inc rsv hosp",2,"quantile"
"Central",2026-04-25,"0.5",15,2026-04-11,"wk inc rsv hosp",2,"quantile"
"Central",2026-04-25,"0.75",18,2026-04-11,"wk inc rsv hosp",2,"quantile"
"Central",2026-04-25,"0.9",23,2026-04-11,"wk inc rsv hosp",2,"quantile"
"Central",2026-04-25,"0.975",42,2026-04-11,"wk inc rsv hosp",2,"quantile"
"East",2026-04-25,"0.025",0,2026-04-11,"wk inc rsv hosp",2,"quantile"
"East",2026-04-25,"0.1",7,2026-04-11,"wk inc rsv hosp",2,"quantile"
"East",2026-04-25,"0.25",12,2026-04-11,"wk inc rsv hosp",2,"quantile"
"East",2026-04-25,"0.5",15,2026-04-11,"wk inc rsv hosp",2,"quantile"
"East",2026-04-25,"0.75",19,2026-04-11,"wk inc rsv hosp",2,"quantile"
"East",2026-04-25,"0.9",23,2026-04-11,"wk inc rsv hosp",2,"quantile"
"East",2026-04-25,"0.975",43,2026-04-11,"wk inc rsv hosp",2,"quantile"
"North East",2026-04-25,"0.025",0,2026-04-11,"wk inc rsv hosp",2,"quantile"
"North East",2026-04-25,"0.1",0,2026-04-11,"wk inc rsv hosp",2,"quantile"
"North East",2026-04-25,"0.25",0,2026-04-11,"wk inc rsv hosp",2,"quantile"
"North East",2026-04-25,"0.5",2,2026-04-11,"wk inc rsv hosp",2,"quantile"
