"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2026-05-02,"0.025",9,2026-05-02,"wk inc covid hosp",0,"quantile"
"Central",2026-05-02,"0.1",19,2026-05-02,"wk inc covid hosp",0,"quantile"
"Central",2026-05-02,"0.25",21,2026-05-02,"wk inc covid hosp",0,"quantile"
"Central",2026-05-02,"0.5",22,2026-05-02,"wk inc covid hosp",0,"quantile"
"Central",2026-05-02,"0.75",24,2026-05-02,"wk inc covid hosp",0,"quantile"
"Central",2026-05-02,"0.9",26,2026-05-02,"wk inc covid hosp",0,"quantile"
"Central",2026-05-02,"0.975",36,2026-05-02,"wk inc covid hosp",0,"quantile"
"East",2026-05-02,"0.025",9,2026-05-02,"wk inc covid hosp",0,"quantile"
"East",2026-05-02,"0.1",20,2026-05-02,"wk inc covid hosp",0,"quantile"
"East",2026-05-02,"0.25",22,2026-05-02,"wk inc covid hosp",0,"quantile"
"East",2026-05-02,"0.5",23,2026-05-02,"wk inc covid hosp",0,"quantile"
"East",2026-05-02,"0.75",24,2026-05-02,"wk inc covid hosp",0,"quantile"
"East",2026-05-02,"0.9",26,2026-05-02,"wk inc covid hosp",0,"quantile"
"East",2026-05-02,"0.975",37,2026-05-02,"wk inc covid hosp",0,"quantile"
"North East",2026-05-02,"0.025",0,2026-05-02,"wk inc covid hosp",0,"quantile"
"North East",2026-05-02,"0.1",1,2026-05-02,"wk inc covid hosp",0,"quantile"
"North East",2026-05-02,"0.25",3,2026-05-02,"wk inc covid hosp",0,"quantile"
"North East",2026-05-02,"0.5",5,2026-05-02,"wk inc covid hosp",0,"quantile"
"North East",2026-05-02,"0.75",6,2026-05-02,"wk inc covid hosp",0,"quantile"
"North East",2026-05-02,"0.9",8,2026-05-02,"wk inc covid hosp",0,"quantile"
"North East",2026-05-02,"0.975",18,2026-05-02,"wk inc covid hosp",0,"quantile"
"North West",2026-05-02,"0.025",0,2026-05-02,"wk inc covid hosp",0,"quantile"
"North West",2026-05-02,"0.1",0,2026-05-02,"wk inc covid hosp",0,"quantile"
"North West",2026-05-02,"0.25",0,2026-05-02,"wk inc covid hosp",0,"quantile"
"North West",2026-05-02,"0.5",1,2026-05-02,"wk inc covid hosp",0,"quantile"
"North West",2026-05-02,"0.75",2,2026-05-02,"wk inc covid hosp",0,"quantile"
"North West",2026-05-02,"0.9",4,2026-05-02,"wk inc covid hosp",0,"quantile"
"North West",2026-05-02,"0.975",14,2026-05-02,"wk inc covid hosp",0,"quantile"
"Ontario",2026-05-02,"0.025",97,2026-05-02,"wk inc covid hosp",0,"quantile"
"Ontario",2026-05-02,"0.1",107,2026-05-02,"wk inc covid hosp",0,"quantile"
"Ontario",2026-05-02,"0.25",109,2026-05-02,"wk inc covid hosp",0,"quantile"
"Ontario",2026-05-02,"0.5",111,2026-05-02,"wk inc covid hosp",0,"quantile"
"Ontario",2026-05-02,"0.75",112,2026-05-02,"wk inc covid hosp",0,"quantile"
"Ontario",2026-05-02,"0.9",114,2026-05-02,"wk inc covid hosp",0,"quantile"
"Ontario",2026-05-02,"0.975",124,2026-05-02,"wk inc covid hosp",0,"quantile"
"Toronto",2026-05-02,"0.025",12,2026-05-02,"wk inc covid hosp",0,"quantile"
"Toronto",2026-05-02,"0.1",23,2026-05-02,"wk inc covid hosp",0,"quantile"
"Toronto",2026-05-02,"0.25",25,2026-05-02,"wk inc covid hosp",0,"quantile"
"Toronto",2026-05-02,"0.5",26,2026-05-02,"wk inc covid hosp",0,"quantile"
"Toronto",2026-05-02,"0.75",27,2026-05-02,"wk inc covid hosp",0,"quantile"
"Toronto",2026-05-02,"0.9",29,2026-05-02,"wk inc covid hosp",0,"quantile"
"Toronto",2026-05-02,"0.975",40,2026-05-02,"wk inc covid hosp",0,"quantile"
"West",2026-05-02,"0.025",19,2026-05-02,"wk inc covid hosp",0,"quantile"
"West",2026-05-02,"0.1",29,2026-05-02,"wk inc covid hosp",0,"quantile"
"West",2026-05-02,"0.25",31,2026-05-02,"wk inc covid hosp",0,"quantile"
"West",2026-05-02,"0.5",33,2026-05-02,"wk inc covid hosp",0,"quantile"
"West",2026-05-02,"0.75",34,2026-05-02,"wk inc covid hosp",0,"quantile"
"West",2026-05-02,"0.9",36,2026-05-02,"wk inc covid hosp",0,"quantile"
"West",2026-05-02,"0.975",46,2026-05-02,"wk inc covid hosp",0,"quantile"
"Central",2026-05-09,"0.025",0,2026-05-02,"wk inc covid hosp",1,"quantile"
"Central",2026-05-09,"0.1",10,2026-05-02,"wk inc covid hosp",1,"quantile"
"Central",2026-05-09,"0.25",20,2026-05-02,"wk inc covid hosp",1,"quantile"
"Central",2026-05-09,"0.5",26,2026-05-02,"wk inc covid hosp",1,"quantile"
"Central",2026-05-09,"0.75",31,2026-05-02,"wk inc covid hosp",1,"quantile"
"Central",2026-05-09,"0.9",41,2026-05-02,"wk inc covid hosp",1,"quantile"
"Central",2026-05-09,"0.975",77,2026-05-02,"wk inc covid hosp",1,"quantile"
"East",2026-05-09,"0.025",0,2026-05-02,"wk inc covid hosp",1,"quantile"
"East",2026-05-09,"0.1",11,2026-05-02,"wk inc covid hosp",1,"quantile"
"East",2026-05-09,"0.25",22,2026-05-02,"wk inc covid hosp",1,"quantile"
"East",2026-05-09,"0.5",27,2026-05-02,"wk inc covid hosp",1,"quantile"
"East",2026-05-09,"0.75",32,2026-05-02,"wk inc covid hosp",1,"quantile"
"East",2026-05-09,"0.9",42,2026-05-02,"wk inc covid hosp",1,"quantile"
"East",2026-05-09,"0.975",79,2026-05-02,"wk inc covid hosp",1,"quantile"
"North East",2026-05-09,"0.025",0,2026-05-02,"wk inc covid hosp",1,"quantile"
"North East",2026-05-09,"0.1",0,2026-05-02,"wk inc covid hosp",1,"quantile"
"North East",2026-05-09,"0.25",1,2026-05-02,"wk inc covid hosp",1,"quantile"
"North East",2026-05-09,"0.5",6,2026-05-02,"wk inc covid hosp",1,"quantile"
"North East",2026-05-09,"0.75",11,2026-05-02,"wk inc covid hosp",1,"quantile"
"North East",2026-05-09,"0.9",21,2026-05-02,"wk inc covid hosp",1,"quantile"
"North East",2026-05-09,"0.975",58,2026-05-02,"wk inc covid hosp",1,"quantile"
"North West",2026-05-09,"0.025",0,2026-05-02,"wk inc covid hosp",1,"quantile"
"North West",2026-05-09,"0.1",0,2026-05-02,"wk inc covid hosp",1,"quantile"
"North West",2026-05-09,"0.25",0,2026-05-02,"wk inc covid hosp",1,"quantile"
"North West",2026-05-09,"0.5",2,2026-05-02,"wk inc covid hosp",1,"quantile"
"North West",2026-05-09,"0.75",7,2026-05-02,"wk inc covid hosp",1,"quantile"
"North West",2026-05-09,"0.9",17,2026-05-02,"wk inc covid hosp",1,"quantile"
"North West",2026-05-09,"0.975",54,2026-05-02,"wk inc covid hosp",1,"quantile"
"Ontario",2026-05-09,"0.025",41,2026-05-02,"wk inc covid hosp",1,"quantile"
"Ontario",2026-05-09,"0.1",77,2026-05-02,"wk inc covid hosp",1,"quantile"
"Ontario",2026-05-09,"0.25",88,2026-05-02,"wk inc covid hosp",1,"quantile"
"Ontario",2026-05-09,"0.5",93,2026-05-02,"wk inc covid hosp",1,"quantile"
"Ontario",2026-05-09,"0.75",98,2026-05-02,"wk inc covid hosp",1,"quantile"
"Ontario",2026-05-09,"0.9",108,2026-05-02,"wk inc covid hosp",1,"quantile"
"Ontario",2026-05-09,"0.975",145,2026-05-02,"wk inc covid hosp",1,"quantile"
"Toronto",2026-05-09,"0.025",0,2026-05-02,"wk inc covid hosp",1,"quantile"
"Toronto",2026-05-09,"0.1",12,2026-05-02,"wk inc covid hosp",1,"quantile"
"Toronto",2026-05-09,"0.25",22,2026-05-02,"wk inc covid hosp",1,"quantile"
"Toronto",2026-05-09,"0.5",27,2026-05-02,"wk inc covid hosp",1,"quantile"
"Toronto",2026-05-09,"0.75",32,2026-05-02,"wk inc covid hosp",1,"quantile"
"Toronto",2026-05-09,"0.9",43,2026-05-02,"wk inc covid hosp",1,"quantile"
"Toronto",2026-05-09,"0.975",79,2026-05-02,"wk inc covid hosp",1,"quantile"
"West",2026-05-09,"0.025",0,2026-05-02,"wk inc covid hosp",1,"quantile"
"West",2026-05-09,"0.1",16,2026-05-02,"wk inc covid hosp",1,"quantile"
"West",2026-05-09,"0.25",26,2026-05-02,"wk inc covid hosp",1,"quantile"
"West",2026-05-09,"0.5",31,2026-05-02,"wk inc covid hosp",1,"quantile"
"West",2026-05-09,"0.75",36,2026-05-02,"wk inc covid hosp",1,"quantile"
"West",2026-05-09,"0.9",47,2026-05-02,"wk inc covid hosp",1,"quantile"
"West",2026-05-09,"0.975",83,2026-05-02,"wk inc covid hosp",1,"quantile"
"Central",2026-05-16,"0.025",0,2026-05-02,"wk inc covid hosp",2,"quantile"
"Central",2026-05-16,"0.1",1,2026-05-02,"wk inc covid hosp",2,"quantile"
"Central",2026-05-16,"0.25",21,2026-05-02,"wk inc covid hosp",2,"quantile"
"Central",2026-05-16,"0.5",31,2026-05-02,"wk inc covid hosp",2,"quantile"
"Central",2026-05-16,"0.75",40,2026-05-02,"wk inc covid hosp",2,"quantile"
"Central",2026-05-16,"0.9",60,2026-05-02,"wk inc covid hosp",2,"quantile"
"Central",2026-05-16,"0.975",127,2026-05-02,"wk inc covid hosp",2,"quantile"
"East",2026-05-16,"0.025",0,2026-05-02,"wk inc covid hosp",2,"quantile"
"East",2026-05-16,"0.1",3,2026-05-02,"wk inc covid hosp",2,"quantile"
"East",2026-05-16,"0.25",23,2026-05-02,"wk inc covid hosp",2,"quantile"
"East",2026-05-16,"0.5",33,2026-05-02,"wk inc covid hosp",2,"quantile"
"East",2026-05-16,"0.75",42,2026-05-02,"wk inc covid hosp",2,"quantile"
"East",2026-05-16,"0.9",63,2026-05-02,"wk inc covid hosp",2,"quantile"
"East",2026-05-16,"0.975",130,2026-05-02,"wk inc covid hosp",2,"quantile"
"North East",2026-05-16,"0.025",0,2026-05-02,"wk inc covid hosp",2,"quantile"
"North East",2026-05-16,"0.1",0,2026-05-02,"wk inc covid hosp",2,"quantile"
"North East",2026-05-16,"0.25",0,2026-05-02,"wk inc covid hosp",2,"quantile"
"North East",2026-05-16,"0.5",8,2026-05-02,"wk inc covid hosp",2,"quantile"
"North East",2026-05-16,"0.75",17,2026-05-02,"wk inc covid hosp",2,"quantile"
"North East",2026-05-16,"0.9",38,2026-05-02,"wk inc covid hosp",2,"quantile"
"North East",2026-05-16,"0.975",105,2026-05-02,"wk inc covid hosp",2,"quantile"
"North West",2026-05-16,"0.025",0,2026-05-02,"wk inc covid hosp",2,"quantile"
"North West",2026-05-16,"0.1",0,2026-05-02,"wk inc covid hosp",2,"quantile"
"North West",2026-05-16,"0.25",0,2026-05-02,"wk inc covid hosp",2,"quantile"
"North West",2026-05-16,"0.5",3,2026-05-02,"wk inc covid hosp",2,"quantile"
"North West",2026-05-16,"0.75",13,2026-05-02,"wk inc covid hosp",2,"quantile"
"North West",2026-05-16,"0.9",33,2026-05-02,"wk inc covid hosp",2,"quantile"
"North West",2026-05-16,"0.975",100,2026-05-02,"wk inc covid hosp",2,"quantile"
"Ontario",2026-05-16,"0.025",0,2026-05-02,"wk inc covid hosp",2,"quantile"
"Ontario",2026-05-16,"0.1",49,2026-05-02,"wk inc covid hosp",2,"quantile"
"Ontario",2026-05-16,"0.25",70,2026-05-02,"wk inc covid hosp",2,"quantile"
"Ontario",2026-05-16,"0.5",79,2026-05-02,"wk inc covid hosp",2,"quantile"
"Ontario",2026-05-16,"0.75",88,2026-05-02,"wk inc covid hosp",2,"quantile"
"Ontario",2026-05-16,"0.9",109,2026-05-02,"wk inc covid hosp",2,"quantile"
"Ontario",2026-05-16,"0.975",176,2026-05-02,"wk inc covid hosp",2,"quantile"
"Toronto",2026-05-16,"0.025",0,2026-05-02,"wk inc covid hosp",2,"quantile"
"Toronto",2026-05-16,"0.1",0,2026-05-02,"wk inc covid hosp",2,"quantile"
"Toronto",2026-05-16,"0.25",19,2026-05-02,"wk inc covid hosp",2,"quantile"
