"location","target_end_date","reference_date","target","horizon","output_type","output_type_id","value"
"Central","2026-04-18","2026-04-11","wk inc rsv hosp",1,"quantile",0.5,16
"Central","2026-04-18","2026-04-11","wk inc rsv hosp",1,"quantile",0.75,18.5714285714286
"Central","2026-04-18","2026-04-11","wk inc rsv hosp",1,"quantile",0.9,22
"Central","2026-04-18","2026-04-11","wk inc rsv hosp",1,"quantile",0.975,29.1428571428571
"Central","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.025,10.2857142857143
"Central","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.1,28
"Central","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.25,50
"Central","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.5,64.7142857142857
"Central","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.75,80
"Central","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.9,105.857142857143
"Central","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.975,168.285714285714
"Central","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.025,0
"Central","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.1,0.142857142857143
"Central","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.25,2
"Central","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.5,7
"Central","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.75,21.8571428571429
"Central","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.9,44.8571428571429
"Central","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.975,109
"Central","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.025,0
"Central","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.1,6.42857142857143
"Central","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.25,11.4285714285714
"Central","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.5,15.1428571428571
"Central","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.75,18.1428571428571
"Central","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.9,22.4285714285714
"Central","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.975,32.8571428571429
"Central","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.025,8.71428571428571
"Central","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.1,25.2857142857143
"Central","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.25,48.2857142857143
"Central","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.5,67.5714285714286
"Central","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.75,88.2857142857143
"Central","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.9,120.428571428571
"Central","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.975,208.714285714286
"Central","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.025,0.571428571428571
"Central","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.1,0.571428571428571
"Central","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.25,2.14285714285714
"Central","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.5,7.42857142857143
"Central","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.75,19.1428571428571
"Central","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.9,38.7142857142857
"Central","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.975,103.714285714286
"Central","2026-05-02","2026-04-11","wk inc rsv hosp",3,"quantile",0.025,0
"Central","2026-05-02","2026-04-11","wk inc rsv hosp",3,"quantile",0.1,3.57142857142857
"Central","2026-05-02","2026-04-11","wk inc rsv hosp",3,"quantile",0.25,10.2857142857143
"Central","2026-05-02","2026-04-11","wk inc rsv hosp",3,"quantile",0.5,14.4285714285714
"Central","2026-05-02","2026-04-11","wk inc rsv hosp",3,"quantile",0.75,18.1428571428571
"Central","2026-05-02","2026-04-11","wk inc rsv hosp",3,"quantile",0.9,23.5714285714286
"Central","2026-05-02","2026-04-11","wk inc rsv hosp",3,"quantile",0.975,37.7142857142857
"East","2026-04-04","2026-04-11","wk inc covid hosp",-1,"quantile",0.025,32
"East","2026-04-04","2026-04-11","wk inc covid hosp",-1,"quantile",0.1,37.6666666666667
"East","2026-04-04","2026-04-11","wk inc covid hosp",-1,"quantile",0.25,42
"East","2026-04-04","2026-04-11","wk inc covid hosp",-1,"quantile",0.5,47.6666666666667
"East","2026-04-04","2026-04-11","wk inc covid hosp",-1,"quantile",0.75,53.3333333333333
"East","2026-04-04","2026-04-11","wk inc covid hosp",-1,"quantile",0.9,58.3333333333333
"East","2026-04-04","2026-04-11","wk inc covid hosp",-1,"quantile",0.975,64
"East","2026-04-04","2026-04-11","wk inc flu hosp",-1,"quantile",0.025,2.33333333333333
"East","2026-04-04","2026-04-11","wk inc flu hosp",-1,"quantile",0.1,2.66666666666667
"East","2026-04-04","2026-04-11","wk inc flu hosp",-1,"quantile",0.25,2.66666666666667
"East","2026-04-04","2026-04-11","wk inc flu hosp",-1,"quantile",0.5,8.33333333333333
"East","2026-04-04","2026-04-11","wk inc flu hosp",-1,"quantile",0.75,25.3333333333333
"East","2026-04-04","2026-04-11","wk inc flu hosp",-1,"quantile",0.9,39
"East","2026-04-04","2026-04-11","wk inc flu hosp",-1,"quantile",0.975,60.6666666666667
"East","2026-04-04","2026-04-11","wk inc rsv hosp",-1,"quantile",0.025,8
"East","2026-04-04","2026-04-11","wk inc rsv hosp",-1,"quantile",0.1,10.6666666666667
"East","2026-04-04","2026-04-11","wk inc rsv hosp",-1,"quantile",0.25,13
"East","2026-04-04","2026-04-11","wk inc rsv hosp",-1,"quantile",0.5,16
"East","2026-04-04","2026-04-11","wk inc rsv hosp",-1,"quantile",0.75,19
"East","2026-04-04","2026-04-11","wk inc rsv hosp",-1,"quantile",0.9,22
"East","2026-04-04","2026-04-11","wk inc rsv hosp",-1,"quantile",0.975,24
"East","2026-04-11","2026-04-11","wk inc covid hosp",0,"quantile",0.025,29.5714285714286
"East","2026-04-11","2026-04-11","wk inc covid hosp",0,"quantile",0.1,38.2857142857143
"East","2026-04-11","2026-04-11","wk inc covid hosp",0,"quantile",0.25,43.5714285714286
"East","2026-04-11","2026-04-11","wk inc covid hosp",0,"quantile",0.5,48.2857142857143
"East","2026-04-11","2026-04-11","wk inc covid hosp",0,"quantile",0.75,52.5714285714286
"East","2026-04-11","2026-04-11","wk inc covid hosp",0,"quantile",0.9,57.5714285714286
"East","2026-04-11","2026-04-11","wk inc covid hosp",0,"quantile",0.975,68.2857142857143
"East","2026-04-11","2026-04-11","wk inc flu hosp",0,"quantile",0.025,4.71428571428571
"East","2026-04-11","2026-04-11","wk inc flu hosp",0,"quantile",0.1,5.71428571428571
"East","2026-04-11","2026-04-11","wk inc flu hosp",0,"quantile",0.25,7.14285714285714
"East","2026-04-11","2026-04-11","wk inc flu hosp",0,"quantile",0.5,8
"East","2026-04-11","2026-04-11","wk inc flu hosp",0,"quantile",0.75,13.4285714285714
"East","2026-04-11","2026-04-11","wk inc flu hosp",0,"quantile",0.9,22.1428571428571
"East","2026-04-11","2026-04-11","wk inc flu hosp",0,"quantile",0.975,33
"East","2026-04-11","2026-04-11","wk inc rsv hosp",0,"quantile",0.025,7.42857142857143
"East","2026-04-11","2026-04-11","wk inc rsv hosp",0,"quantile",0.1,10.8571428571429
"East","2026-04-11","2026-04-11","wk inc rsv hosp",0,"quantile",0.25,13.1428571428571
"East","2026-04-11","2026-04-11","wk inc rsv hosp",0,"quantile",0.5,14.7142857142857
"East","2026-04-11","2026-04-11","wk inc rsv hosp",0,"quantile",0.75,16.2857142857143
"East","2026-04-11","2026-04-11","wk inc rsv hosp",0,"quantile",0.9,17.8571428571429
"East","2026-04-11","2026-04-11","wk inc rsv hosp",0,"quantile",0.975,20.5714285714286
"East","2026-04-18","2026-04-11","wk inc covid hosp",1,"quantile",0.025,7.57142857142857
"East","2026-04-18","2026-04-11","wk inc covid hosp",1,"quantile",0.1,24.4285714285714
"East","2026-04-18","2026-04-11","wk inc covid hosp",1,"quantile",0.25,39.4285714285714
"East","2026-04-18","2026-04-11","wk inc covid hosp",1,"quantile",0.5,49.1428571428571
"East","2026-04-18","2026-04-11","wk inc covid hosp",1,"quantile",0.75,58
"East","2026-04-18","2026-04-11","wk inc covid hosp",1,"quantile",0.9,72.2857142857143
"East","2026-04-18","2026-04-11","wk inc covid hosp",1,"quantile",0.975,102.714285714286
"East","2026-04-18","2026-04-11","wk inc flu hosp",1,"quantile",0.025,0.285714285714286
"East","2026-04-18","2026-04-11","wk inc flu hosp",1,"quantile",0.1,1.57142857142857
"East","2026-04-18","2026-04-11","wk inc flu hosp",1,"quantile",0.25,4.57142857142857
"East","2026-04-18","2026-04-11","wk inc flu hosp",1,"quantile",0.5,8.28571428571429
"East","2026-04-18","2026-04-11","wk inc flu hosp",1,"quantile",0.75,18.1428571428571
"East","2026-04-18","2026-04-11","wk inc flu hosp",1,"quantile",0.9,33.2857142857143
"East","2026-04-18","2026-04-11","wk inc flu hosp",1,"quantile",0.975,67.1428571428571
"East","2026-04-18","2026-04-11","wk inc rsv hosp",1,"quantile",0.025,1.14285714285714
"East","2026-04-18","2026-04-11","wk inc rsv hosp",1,"quantile",0.1,8
"East","2026-04-18","2026-04-11","wk inc rsv hosp",1,"quantile",0.25,11.2857142857143
"East","2026-04-18","2026-04-11","wk inc rsv hosp",1,"quantile",0.5,14.1428571428571
"East","2026-04-18","2026-04-11","wk inc rsv hosp",1,"quantile",0.75,16.1428571428571
"East","2026-04-18","2026-04-11","wk inc rsv hosp",1,"quantile",0.9,19.2857142857143
"East","2026-04-18","2026-04-11","wk inc rsv hosp",1,"quantile",0.975,26.7142857142857
"East","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.025,6.42857142857143
"East","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.1,17.4285714285714
"East","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.25,38
"East","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.5,51.7142857142857
"East","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.75,64.8571428571429
"East","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.9,87.2857142857143
"East","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.975,142.142857142857
"East","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.025,1
"East","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.1,1.85714285714286
"East","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.25,4.71428571428571
"East","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.5,9
"East","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.75,17.4285714285714
"East","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.9,29.8571428571429
"East","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.975,68.4285714285714
"East","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.025,0
"East","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.1,5.14285714285714
"East","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.25,10
"East","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.5,13.2857142857143
"East","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.75,16.5714285714286
"East","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.9,20.5714285714286
"East","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.975,31.4285714285714
"East","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.025,5.28571428571429
"East","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.1,13.4285714285714
"East","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.25,34.5714285714286
"East","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.5,52.5714285714286
"East","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.75,69.8571428571429
"East","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.9,98.7142857142857
"East","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.975,177.857142857143
"East","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.025,0
"East","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.1,0.285714285714286
"East","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.25,2.85714285714286
"East","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.5,9.42857142857143
"East","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.75,23.2857142857143
"East","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.9,47.4285714285714
"East","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.975,117
"East","2026-05-02","2026-04-11","wk inc rsv hosp",3,"quantile",0.025,0
"East","2026-05-02","2026-04-11","wk inc rsv hosp",3,"quantile",0.1,2.71428571428571
"East","2026-05-02","2026-04-11","wk inc rsv hosp",3,"quantile",0.25,8.71428571428571
"East","2026-05-02","2026-04-11","wk inc rsv hosp",3,"quantile",0.5,12.7142857142857
"East","2026-05-02","2026-04-11","wk inc rsv hosp",3,"quantile",0.75,16.7142857142857
"East","2026-05-02","2026-04-11","wk inc rsv hosp",3,"quantile",0.9,21.7142857142857
"East","2026-05-02","2026-04-11","wk inc rsv hosp",3,"quantile",0.975,35.2857142857143
"North East","2026-04-04","2026-04-11","wk inc covid hosp",-1,"quantile",0.025,1
"North East","2026-04-04","2026-04-11","wk inc covid hosp",-1,"quantile",0.1,1.25
"North East","2026-04-04","2026-04-11","wk inc covid hosp",-1,"quantile",0.25,2.25
"North East","2026-04-04","2026-04-11","wk inc covid hosp",-1,"quantile",0.5,4.5
"North East","2026-04-04","2026-04-11","wk inc covid hosp",-1,"quantile",0.75,6.75
"North East","2026-04-04","2026-04-11","wk inc covid hosp",-1,"quantile",0.9,8.25
"North East","2026-04-04","2026-04-11","wk inc covid hosp",-1,"quantile",0.975,10
"North East","2026-04-04","2026-04-11","wk inc flu hosp",-1,"quantile",0.025,0
"North East","2026-04-04","2026-04-11","wk inc flu hosp",-1,"quantile",0.1,0
"North East","2026-04-04","2026-04-11","wk inc flu hosp",-1,"quantile",0.25,0
"North East","2026-04-04","2026-04-11","wk inc flu hosp",-1,"quantile",0.5,0
"North East","2026-04-04","2026-04-11","wk inc flu hosp",-1,"quantile",0.75,1
"North East","2026-04-04","2026-04-11","wk inc flu hosp",-1,"quantile",0.9,1
"North East","2026-04-04","2026-04-11","wk inc flu hosp",-1,"quantile",0.975,1
"North East","2026-04-04","2026-04-11","wk inc rsv hosp",-1,"quantile",0.025,0
"North East","2026-04-04","2026-04-11","wk inc rsv hosp",-1,"quantile",0.1,0.333333333333333
"North East","2026-04-04","2026-04-11","wk inc rsv hosp",-1,"quantile",0.25,0.333333333333333
"North East","2026-04-04","2026-04-11","wk inc rsv hosp",-1,"quantile",0.5,2
"North East","2026-04-04","2026-04-11","wk inc rsv hosp",-1,"quantile",0.75,3
"North East","2026-04-04","2026-04-11","wk inc rsv hosp",-1,"quantile",0.9,4.33333333333333
"North East","2026-04-04","2026-04-11","wk inc rsv hosp",-1,"quantile",0.975,6
"North East","2026-04-11","2026-04-11","wk inc covid hosp",0,"quantile",0.025,1.375
"North East","2026-04-11","2026-04-11","wk inc covid hosp",0,"quantile",0.1,1.875
"North East","2026-04-11","2026-04-11","wk inc covid hosp",0,"quantile",0.25,3.375
"North East","2026-04-11","2026-04-11","wk inc covid hosp",0,"quantile",0.5,5.375
"North East","2026-04-11","2026-04-11","wk inc covid hosp",0,"quantile",0.75,7.875
"North East","2026-04-11","2026-04-11","wk inc covid hosp",0,"quantile",0.9,10.125
"North East","2026-04-11","2026-04-11","wk inc covid hosp",0,"quantile",0.975,15.125
"North East","2026-04-11","2026-04-11","wk inc flu hosp",0,"quantile",0.025,0
"North East","2026-04-11","2026-04-11","wk inc flu hosp",0,"quantile",0.1,0
"North East","2026-04-11","2026-04-11","wk inc flu hosp",0,"quantile",0.25,0
"North East","2026-04-11","2026-04-11","wk inc flu hosp",0,"quantile",0.5,0
"North East","2026-04-11","2026-04-11","wk inc flu hosp",0,"quantile",0.75,0.6
"North East","2026-04-11","2026-04-11","wk inc flu hosp",0,"quantile",0.9,1.8
"North East","2026-04-11","2026-04-11","wk inc flu hosp",0,"quantile",0.975,4.8
"North East","2026-04-11","2026-04-11","wk inc rsv hosp",0,"quantile",0.025,0.428571428571429
"North East","2026-04-11","2026-04-11","wk inc rsv hosp",0,"quantile",0.1,0.857142857142857
"North East","2026-04-11","2026-04-11","wk inc rsv hosp",0,"quantile",0.25,1.42857142857143
"North East","2026-04-11","2026-04-11","wk inc rsv hosp",0,"quantile",0.5,2.42857142857143
"North East","2026-04-11","2026-04-11","wk inc rsv hosp",0,"quantile",0.75,3
"North East","2026-04-11","2026-04-11","wk inc rsv hosp",0,"quantile",0.9,3.71428571428571
"North East","2026-04-11","2026-04-11","wk inc rsv hosp",0,"quantile",0.975,4.71428571428571
"North East","2026-04-18","2026-04-11","wk inc covid hosp",1,"quantile",0.025,0
"North East","2026-04-18","2026-04-11","wk inc covid hosp",1,"quantile",0.1,0.5
"North East","2026-04-18","2026-04-11","wk inc covid hosp",1,"quantile",0.25,2.375
"North East","2026-04-18","2026-04-11","wk inc covid hosp",1,"quantile",0.5,6.5
"North East","2026-04-18","2026-04-11","wk inc covid hosp",1,"quantile",0.75,12.375
"North East","2026-04-18","2026-04-11","wk inc covid hosp",1,"quantile",0.9,22.375
"North East","2026-04-18","2026-04-11","wk inc covid hosp",1,"quantile",0.975,44.75
"North East","2026-04-18","2026-04-11","wk inc flu hosp",1,"quantile",0.025,0
"North East","2026-04-18","2026-04-11","wk inc flu hosp",1,"quantile",0.1,0
"North East","2026-04-18","2026-04-11","wk inc flu hosp",1,"quantile",0.25,0
"North East","2026-04-18","2026-04-11","wk inc flu hosp",1,"quantile",0.5,0.8
"North East","2026-04-18","2026-04-11","wk inc flu hosp",1,"quantile",0.75,3.2
"North East","2026-04-18","2026-04-11","wk inc flu hosp",1,"quantile",0.9,7.4
"North East","2026-04-18","2026-04-11","wk inc flu hosp",1,"quantile",0.975,26
"North East","2026-04-18","2026-04-11","wk inc rsv hosp",1,"quantile",0.025,0
"North East","2026-04-18","2026-04-11","wk inc rsv hosp",1,"quantile",0.1,0
"North East","2026-04-18","2026-04-11","wk inc rsv hosp",1,"quantile",0.25,0.571428571428571
"North East","2026-04-18","2026-04-11","wk inc rsv hosp",1,"quantile",0.5,2.14285714285714
"North East","2026-04-18","2026-04-11","wk inc rsv hosp",1,"quantile",0.75,3.28571428571429
"North East","2026-04-18","2026-04-11","wk inc rsv hosp",1,"quantile",0.9,5.28571428571429
"North East","2026-04-18","2026-04-11","wk inc rsv hosp",1,"quantile",0.975,10.7142857142857
"North East","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.025,0
"North East","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.1,0.125
"North East","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.25,2.125
"North East","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.5,8.25
"North East","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.75,16.75
"North East","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.9,33.375
"North East","2026-04-25","2026-04-11","wk inc covid hosp",2,"quantile",0.975,75.625
"North East","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.025,0
"North East","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.1,0
"North East","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.25,0
"North East","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.5,1.8
"North East","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.75,6.6
"North East","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.9,13
"North East","2026-04-25","2026-04-11","wk inc flu hosp",2,"quantile",0.975,48
"North East","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.025,0
"North East","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.1,0
"North East","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.25,0
"North East","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.5,1.85714285714286
"North East","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.75,4.14285714285714
"North East","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.9,6.57142857142857
"North East","2026-04-25","2026-04-11","wk inc rsv hosp",2,"quantile",0.975,15.2857142857143
"North East","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.025,0
"North East","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.1,0
"North East","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.25,3
"North East","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.5,10.25
"North East","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.75,22
"North East","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.9,43.25
"North East","2026-05-02","2026-04-11","wk inc covid hosp",3,"quantile",0.975,104.875
"North East","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.025,0
"North East","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.1,0
"North East","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.25,0
"North East","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.5,3.2
"North East","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.75,9.8
"North East","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.9,18.8
"North East","2026-05-02","2026-04-11","wk inc flu hosp",3,"quantile",0.975,67
"North East","2026-05-02","2026-04-11","wk inc rsv hosp",3,"quantile",0.025,0
"North East","2026-05-02","2026-04-11","wk inc rsv hosp",3,"quantile",0.1,0
