"location","target_end_date","reference_date","target","horizon","output_type","output_type_id","value"
"Central","2026-05-09","2026-05-02","wk inc flu hosp",1,"quantile",0.975,53.7142857142857
"Central","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.025,0.714285714285714
"Central","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.1,5.42857142857143
"Central","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.25,8.57142857142857
"Central","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.5,11
"Central","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.75,13.2857142857143
"Central","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.9,16.4285714285714
"Central","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.975,23.5714285714286
"Central","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.025,0
"Central","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.1,0.428571428571429
"Central","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.25,8
"Central","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.5,20.8571428571429
"Central","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.75,34.1428571428571
"Central","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.9,56.8571428571429
"Central","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.975,115.142857142857
"Central","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.025,0
"Central","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.1,0
"Central","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.25,0.714285714285714
"Central","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.5,4.14285714285714
"Central","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.75,14.5714285714286
"Central","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.9,30.5714285714286
"Central","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.975,80.7142857142857
"Central","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.025,0.285714285714286
"Central","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.1,3.28571428571429
"Central","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.25,7.42857142857143
"Central","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.5,10.4285714285714
"Central","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.75,13.2857142857143
"Central","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.9,17.4285714285714
"Central","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.975,27.8571428571429
"Central","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.025,0
"Central","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.1,0
"Central","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.25,6.14285714285714
"Central","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.5,22.8571428571429
"Central","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.75,40.2857142857143
"Central","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.9,70.1428571428571
"Central","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.975,155
"Central","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.025,0
"Central","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.1,0
"Central","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.25,0.285714285714286
"Central","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.5,4.57142857142857
"Central","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.75,16
"Central","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.9,34
"Central","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.975,98.8571428571429
"Central","2026-05-23","2026-05-02","wk inc rsv hosp",3,"quantile",0.025,0
"Central","2026-05-23","2026-05-02","wk inc rsv hosp",3,"quantile",0.1,1.14285714285714
"Central","2026-05-23","2026-05-02","wk inc rsv hosp",3,"quantile",0.25,5.71428571428571
"Central","2026-05-23","2026-05-02","wk inc rsv hosp",3,"quantile",0.5,9.71428571428571
"Central","2026-05-23","2026-05-02","wk inc rsv hosp",3,"quantile",0.75,13.5714285714286
"Central","2026-05-23","2026-05-02","wk inc rsv hosp",3,"quantile",0.9,18.2857142857143
"Central","2026-05-23","2026-05-02","wk inc rsv hosp",3,"quantile",0.975,31.7142857142857
"East","2026-04-25","2026-05-02","wk inc covid hosp",-1,"quantile",0.025,6.33333333333333
"East","2026-04-25","2026-05-02","wk inc covid hosp",-1,"quantile",0.1,11
"East","2026-04-25","2026-05-02","wk inc covid hosp",-1,"quantile",0.25,15.6666666666667
"East","2026-04-25","2026-05-02","wk inc covid hosp",-1,"quantile",0.5,21.3333333333333
"East","2026-04-25","2026-05-02","wk inc covid hosp",-1,"quantile",0.75,26.3333333333333
"East","2026-04-25","2026-05-02","wk inc covid hosp",-1,"quantile",0.9,30.3333333333333
"East","2026-04-25","2026-05-02","wk inc covid hosp",-1,"quantile",0.975,35.6666666666667
"East","2026-04-25","2026-05-02","wk inc flu hosp",-1,"quantile",0.025,1.33333333333333
"East","2026-04-25","2026-05-02","wk inc flu hosp",-1,"quantile",0.1,1.66666666666667
"East","2026-04-25","2026-05-02","wk inc flu hosp",-1,"quantile",0.25,1.66666666666667
"East","2026-04-25","2026-05-02","wk inc flu hosp",-1,"quantile",0.5,5.33333333333333
"East","2026-04-25","2026-05-02","wk inc flu hosp",-1,"quantile",0.75,20.3333333333333
"East","2026-04-25","2026-05-02","wk inc flu hosp",-1,"quantile",0.9,33.6666666666667
"East","2026-04-25","2026-05-02","wk inc flu hosp",-1,"quantile",0.975,48
"East","2026-04-25","2026-05-02","wk inc rsv hosp",-1,"quantile",0.025,3
"East","2026-04-25","2026-05-02","wk inc rsv hosp",-1,"quantile",0.1,6
"East","2026-04-25","2026-05-02","wk inc rsv hosp",-1,"quantile",0.25,8
"East","2026-04-25","2026-05-02","wk inc rsv hosp",-1,"quantile",0.5,11
"East","2026-04-25","2026-05-02","wk inc rsv hosp",-1,"quantile",0.75,14
"East","2026-04-25","2026-05-02","wk inc rsv hosp",-1,"quantile",0.9,16
"East","2026-04-25","2026-05-02","wk inc rsv hosp",-1,"quantile",0.975,19
"East","2026-05-02","2026-05-02","wk inc covid hosp",0,"quantile",0.025,7.85714285714286
"East","2026-05-02","2026-05-02","wk inc covid hosp",0,"quantile",0.1,12.4285714285714
"East","2026-05-02","2026-05-02","wk inc covid hosp",0,"quantile",0.25,16.5714285714286
"East","2026-05-02","2026-05-02","wk inc covid hosp",0,"quantile",0.5,20.5714285714286
"East","2026-05-02","2026-05-02","wk inc covid hosp",0,"quantile",0.75,24.5714285714286
"East","2026-05-02","2026-05-02","wk inc covid hosp",0,"quantile",0.9,29.1428571428571
"East","2026-05-02","2026-05-02","wk inc covid hosp",0,"quantile",0.975,39.1428571428571
"East","2026-05-02","2026-05-02","wk inc flu hosp",0,"quantile",0.025,1.71428571428571
"East","2026-05-02","2026-05-02","wk inc flu hosp",0,"quantile",0.1,2.42857142857143
"East","2026-05-02","2026-05-02","wk inc flu hosp",0,"quantile",0.25,3.42857142857143
"East","2026-05-02","2026-05-02","wk inc flu hosp",0,"quantile",0.5,4.71428571428571
"East","2026-05-02","2026-05-02","wk inc flu hosp",0,"quantile",0.75,10.2857142857143
"East","2026-05-02","2026-05-02","wk inc flu hosp",0,"quantile",0.9,16.8571428571429
"East","2026-05-02","2026-05-02","wk inc flu hosp",0,"quantile",0.975,29.5714285714286
"East","2026-05-02","2026-05-02","wk inc rsv hosp",0,"quantile",0.025,4.57142857142857
"East","2026-05-02","2026-05-02","wk inc rsv hosp",0,"quantile",0.1,7.28571428571429
"East","2026-05-02","2026-05-02","wk inc rsv hosp",0,"quantile",0.25,9
"East","2026-05-02","2026-05-02","wk inc rsv hosp",0,"quantile",0.5,10.5714285714286
"East","2026-05-02","2026-05-02","wk inc rsv hosp",0,"quantile",0.75,12.1428571428571
"East","2026-05-02","2026-05-02","wk inc rsv hosp",0,"quantile",0.9,13.5714285714286
"East","2026-05-02","2026-05-02","wk inc rsv hosp",0,"quantile",0.975,16
"East","2026-05-09","2026-05-02","wk inc covid hosp",1,"quantile",0.025,0
"East","2026-05-09","2026-05-02","wk inc covid hosp",1,"quantile",0.1,3.42857142857143
"East","2026-05-09","2026-05-02","wk inc covid hosp",1,"quantile",0.25,11.8571428571429
"East","2026-05-09","2026-05-02","wk inc covid hosp",1,"quantile",0.5,20
"East","2026-05-09","2026-05-02","wk inc covid hosp",1,"quantile",0.75,29
"East","2026-05-09","2026-05-02","wk inc covid hosp",1,"quantile",0.9,43
"East","2026-05-09","2026-05-02","wk inc covid hosp",1,"quantile",0.975,73.5714285714286
"East","2026-05-09","2026-05-02","wk inc flu hosp",1,"quantile",0.025,0
"East","2026-05-09","2026-05-02","wk inc flu hosp",1,"quantile",0.1,0.142857142857143
"East","2026-05-09","2026-05-02","wk inc flu hosp",1,"quantile",0.25,2.14285714285714
"East","2026-05-09","2026-05-02","wk inc flu hosp",1,"quantile",0.5,5
"East","2026-05-09","2026-05-02","wk inc flu hosp",1,"quantile",0.75,11
"East","2026-05-09","2026-05-02","wk inc flu hosp",1,"quantile",0.9,21.2857142857143
"East","2026-05-09","2026-05-02","wk inc flu hosp",1,"quantile",0.975,46.4285714285714
"East","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.025,0.428571428571429
"East","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.1,4.57142857142857
"East","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.25,7.57142857142857
"East","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.5,10
"East","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.75,12.2857142857143
"East","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.9,15.1428571428571
"East","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.975,22.4285714285714
"East","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.025,0
"East","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.1,0.857142857142857
"East","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.25,8.57142857142857
"East","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.5,21
"East","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.75,33
"East","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.9,54.8571428571429
"East","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.975,109.857142857143
"East","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.025,0
"East","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.1,0
"East","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.25,1.14285714285714
"East","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.5,5.14285714285714
"East","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.75,13.1428571428571
"East","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.9,25.7142857142857
"East","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.975,63.7142857142857
"East","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.025,0
"East","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.1,2.57142857142857
"East","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.25,6.28571428571429
"East","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.5,9.28571428571429
"East","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.75,12.2857142857143
"East","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.9,16.1428571428571
"East","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.975,26.2857142857143
"East","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.025,0
"East","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.1,0
"East","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.25,7.71428571428571
"East","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.5,23
"East","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.75,39.1428571428571
"East","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.9,67.8571428571429
"East","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.975,145.428571428571
"East","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.025,0
"East","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.1,0
"East","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.25,0.714285714285714
"East","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.5,5.85714285714286
"East","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.75,15.5714285714286
"East","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.9,31
"East","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.975,85.2857142857143
"East","2026-05-23","2026-05-02","wk inc rsv hosp",3,"quantile",0.025,0
"East","2026-05-23","2026-05-02","wk inc rsv hosp",3,"quantile",0.1,0.571428571428571
"East","2026-05-23","2026-05-02","wk inc rsv hosp",3,"quantile",0.25,5.14285714285714
"East","2026-05-23","2026-05-02","wk inc rsv hosp",3,"quantile",0.5,8.85714285714286
"East","2026-05-23","2026-05-02","wk inc rsv hosp",3,"quantile",0.75,12.1428571428571
"East","2026-05-23","2026-05-02","wk inc rsv hosp",3,"quantile",0.9,17.1428571428571
"East","2026-05-23","2026-05-02","wk inc rsv hosp",3,"quantile",0.975,30.1428571428571
"North East","2026-04-25","2026-05-02","wk inc covid hosp",-1,"quantile",0.025,0.666666666666667
"North East","2026-04-25","2026-05-02","wk inc covid hosp",-1,"quantile",0.1,1
"North East","2026-04-25","2026-05-02","wk inc covid hosp",-1,"quantile",0.25,1.66666666666667
"North East","2026-04-25","2026-05-02","wk inc covid hosp",-1,"quantile",0.5,4
"North East","2026-04-25","2026-05-02","wk inc covid hosp",-1,"quantile",0.75,7
"North East","2026-04-25","2026-05-02","wk inc covid hosp",-1,"quantile",0.9,8.33333333333333
"North East","2026-04-25","2026-05-02","wk inc covid hosp",-1,"quantile",0.975,10.6666666666667
"North East","2026-04-25","2026-05-02","wk inc flu hosp",-1,"quantile",0.025,2
"North East","2026-04-25","2026-05-02","wk inc flu hosp",-1,"quantile",0.1,3
"North East","2026-04-25","2026-05-02","wk inc flu hosp",-1,"quantile",0.25,3
"North East","2026-04-25","2026-05-02","wk inc flu hosp",-1,"quantile",0.5,4
"North East","2026-04-25","2026-05-02","wk inc flu hosp",-1,"quantile",0.75,5
"North East","2026-04-25","2026-05-02","wk inc flu hosp",-1,"quantile",0.9,5
"North East","2026-04-25","2026-05-02","wk inc flu hosp",-1,"quantile",0.975,6
"North East","2026-04-25","2026-05-02","wk inc rsv hosp",-1,"quantile",0.025,0.666666666666667
"North East","2026-04-25","2026-05-02","wk inc rsv hosp",-1,"quantile",0.1,1.66666666666667
"North East","2026-04-25","2026-05-02","wk inc rsv hosp",-1,"quantile",0.25,2.33333333333333
"North East","2026-04-25","2026-05-02","wk inc rsv hosp",-1,"quantile",0.5,4
"North East","2026-04-25","2026-05-02","wk inc rsv hosp",-1,"quantile",0.75,5.66666666666667
"North East","2026-04-25","2026-05-02","wk inc rsv hosp",-1,"quantile",0.9,6.33333333333333
"North East","2026-04-25","2026-05-02","wk inc rsv hosp",-1,"quantile",0.975,7.33333333333333
"North East","2026-05-02","2026-05-02","wk inc covid hosp",0,"quantile",0.025,1.14285714285714
"North East","2026-05-02","2026-05-02","wk inc covid hosp",0,"quantile",0.1,1.28571428571429
"North East","2026-05-02","2026-05-02","wk inc covid hosp",0,"quantile",0.25,1.85714285714286
"North East","2026-05-02","2026-05-02","wk inc covid hosp",0,"quantile",0.5,3.85714285714286
"North East","2026-05-02","2026-05-02","wk inc covid hosp",0,"quantile",0.75,5.28571428571429
"North East","2026-05-02","2026-05-02","wk inc covid hosp",0,"quantile",0.9,7.42857142857143
"North East","2026-05-02","2026-05-02","wk inc covid hosp",0,"quantile",0.975,12
"North East","2026-05-02","2026-05-02","wk inc flu hosp",0,"quantile",0.025,1.8
"North East","2026-05-02","2026-05-02","wk inc flu hosp",0,"quantile",0.1,2.6
"North East","2026-05-02","2026-05-02","wk inc flu hosp",0,"quantile",0.25,3.6
"North East","2026-05-02","2026-05-02","wk inc flu hosp",0,"quantile",0.5,4.6
"North East","2026-05-02","2026-05-02","wk inc flu hosp",0,"quantile",0.75,5.2
"North East","2026-05-02","2026-05-02","wk inc flu hosp",0,"quantile",0.9,6.6
"North East","2026-05-02","2026-05-02","wk inc flu hosp",0,"quantile",0.975,10.4
"North East","2026-05-02","2026-05-02","wk inc rsv hosp",0,"quantile",0.025,1.28571428571429
"North East","2026-05-02","2026-05-02","wk inc rsv hosp",0,"quantile",0.1,1.85714285714286
"North East","2026-05-02","2026-05-02","wk inc rsv hosp",0,"quantile",0.25,2.28571428571429
"North East","2026-05-02","2026-05-02","wk inc rsv hosp",0,"quantile",0.5,3.28571428571429
"North East","2026-05-02","2026-05-02","wk inc rsv hosp",0,"quantile",0.75,4.28571428571429
"North East","2026-05-02","2026-05-02","wk inc rsv hosp",0,"quantile",0.9,5.42857142857143
"North East","2026-05-02","2026-05-02","wk inc rsv hosp",0,"quantile",0.975,6.85714285714286
"North East","2026-05-09","2026-05-02","wk inc covid hosp",1,"quantile",0.025,0
"North East","2026-05-09","2026-05-02","wk inc covid hosp",1,"quantile",0.1,0
"North East","2026-05-09","2026-05-02","wk inc covid hosp",1,"quantile",0.25,0.428571428571429
"North East","2026-05-09","2026-05-02","wk inc covid hosp",1,"quantile",0.5,3.57142857142857
"North East","2026-05-09","2026-05-02","wk inc covid hosp",1,"quantile",0.75,9.14285714285714
"North East","2026-05-09","2026-05-02","wk inc covid hosp",1,"quantile",0.9,19
"North East","2026-05-09","2026-05-02","wk inc covid hosp",1,"quantile",0.975,43.5714285714286
"North East","2026-05-09","2026-05-02","wk inc flu hosp",1,"quantile",0.025,0
"North East","2026-05-09","2026-05-02","wk inc flu hosp",1,"quantile",0.1,0.4
"North East","2026-05-09","2026-05-02","wk inc flu hosp",1,"quantile",0.25,3
"North East","2026-05-09","2026-05-02","wk inc flu hosp",1,"quantile",0.5,5.8
"North East","2026-05-09","2026-05-02","wk inc flu hosp",1,"quantile",0.75,8.8
"North East","2026-05-09","2026-05-02","wk inc flu hosp",1,"quantile",0.9,13.4
"North East","2026-05-09","2026-05-02","wk inc flu hosp",1,"quantile",0.975,32.2
"North East","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.025,0.428571428571429
"North East","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.1,0.571428571428571
"North East","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.25,1.71428571428571
"North East","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.5,3.71428571428571
"North East","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.75,5.71428571428571
"North East","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.9,8
"North East","2026-05-09","2026-05-02","wk inc rsv hosp",1,"quantile",0.975,14.2857142857143
"North East","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.025,0
"North East","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.1,0
"North East","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.25,0.285714285714286
"North East","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.5,4.42857142857143
"North East","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.75,13
"North East","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.9,30.2857142857143
"North East","2026-05-16","2026-05-02","wk inc covid hosp",2,"quantile",0.975,77
"North East","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.025,0
"North East","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.1,0.6
"North East","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.25,2.8
"North East","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.5,7.4
"North East","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.75,12.4
"North East","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.9,19.8
"North East","2026-05-16","2026-05-02","wk inc flu hosp",2,"quantile",0.975,53.8
"North East","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.025,0
"North East","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.1,0
"North East","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.25,1.57142857142857
"North East","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.5,3.85714285714286
"North East","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.75,6.42857142857143
"North East","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.9,9.85714285714286
"North East","2026-05-16","2026-05-02","wk inc rsv hosp",2,"quantile",0.975,19.5714285714286
"North East","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.025,0
"North East","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.1,0
"North East","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.25,0
"North East","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.5,5.42857142857143
"North East","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.75,17.2857142857143
"North East","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.9,40.2857142857143
"North East","2026-05-23","2026-05-02","wk inc covid hosp",3,"quantile",0.975,109.285714285714
"North East","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.025,0
"North East","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.1,1.4
"North East","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.25,3.6
"North East","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.5,10
"North East","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.75,17.2
"North East","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.9,26.4
"North East","2026-05-23","2026-05-02","wk inc flu hosp",3,"quantile",0.975,75.4
"North East","2026-05-23","2026-05-02","wk inc rsv hosp",3,"quantile",0.025,0
